aubrey_identifier	display_title	dc_subject.KWD_facet																		
ark:/67531/metapth160657	Cutting Horse Competition: Image 1997_D-108_35	NCHA	derbies	rodeos																
ark:/67531/metapth160658	Cutting Horse Competition: Image 1997_D-108_36	NCHA	derbies	rodeos																
ark:/67531/metapth160659	Cutting Horse Competition: Image 1997_D-109_01	NCHA	derbies	rodeos																
ark:/67531/metapth160660	Cutting Horse Competition: Image 1997_D-109_02	NCHA	derbies	rodeos																
ark:/67531/metapth160661	Cutting Horse Competition: Image 1997_D-109_03	NCHA	derbies	rodeos																
ark:/67531/metapth160662	Cutting Horse Competition: Image 1997_D-109_04	NCHA	derbies	rodeos																
ark:/67531/metapth160663	Cutting Horse Competition: Image 1997_D-109_05	NCHA	derbies	rodeos																
ark:/67531/metapth160664	Cutting Horse Competition: Image 1997_D-109_06	NCHA	derbies	rodeos																
ark:/67531/metapth160665	Cutting Horse Competition: Image 1997_D-109_07	NCHA	derbies	rodeos																
ark:/67531/metapth160666	Cutting Horse Competition: Image 1997_D-109_08	NCHA	derbies	rodeos																
ark:/67531/metapth160667	Cutting Horse Competition: Image 1997_D-109_09	NCHA	derbies	rodeos																
ark:/67531/metapth160668	Cutting Horse Competition: Image 1997_D-109_10	NCHA	derbies	rodeos																
ark:/67531/metapth160669	Cutting Horse Competition: Image 1997_D-109_11	NCHA	derbies	rodeos																
ark:/67531/metapth160670	Cutting Horse Competition: Image 1997_D-109_12	NCHA	derbies	rodeos																
ark:/67531/metapth160671	Cutting Horse Competition: Image 1997_D-109_13	NCHA	derbies	rodeos																
ark:/67531/metapth160672	Cutting Horse Competition: Image 1997_D-109_14	NCHA	derbies	rodeos																
ark:/67531/metapth160673	Cutting Horse Competition: Image 1997_D-109_15	NCHA	derbies	rodeos																
ark:/67531/metapth160674	Cutting Horse Competition: Image 1997_D-109_16	NCHA	derbies	rodeos																
ark:/67531/metapth160675	Cutting Horse Competition: Image 1997_D-109_17	NCHA	derbies	rodeos																
ark:/67531/metapth160676	Cutting Horse Competition: Image 1997_D-109_18	NCHA	derbies	rodeos																
ark:/67531/metapth160677	Cutting Horse Competition: Image 1997_D-109_19	NCHA	derbies	rodeos																
ark:/67531/metapth160678	Cutting Horse Competition: Image 1997_D-109_20	NCHA	derbies	rodeos																
ark:/67531/metapth160679	Cutting Horse Competition: Image 1997_D-109_21	NCHA	derbies	rodeos																
ark:/67531/metapth160680	Cutting Horse Competition: Image 1997_D-109_22	NCHA	derbies	rodeos																
ark:/67531/metapth160681	Cutting Horse Competition: Image 1997_D-109_23	NCHA	derbies	rodeos																
ark:/67531/metapth160682	Cutting Horse Competition: Image 1997_D-109_24	NCHA	derbies	rodeos																
ark:/67531/metapth160683	Cutting Horse Competition: Image 1997_D-109_25	NCHA	derbies	rodeos																
ark:/67531/metapth160684	Cutting Horse Competition: Image 1997_D-109_26	NCHA	derbies	rodeos																
ark:/67531/metapth160685	Cutting Horse Competition: Image 1997_D-109_27	NCHA	derbies	rodeos																
ark:/67531/metapth160686	Cutting Horse Competition: Image 1997_D-109_28	NCHA	derbies	rodeos																
ark:/67531/metapth160687	Cutting Horse Competition: Image 1997_D-109_29	NCHA	derbies	rodeos																
ark:/67531/metapth160688	Cutting Horse Competition: Image 1997_D-109_30	NCHA	derbies	rodeos																
ark:/67531/metapth160689	Cutting Horse Competition: Image 1997_D-109_31	NCHA	derbies	rodeos																
ark:/67531/metapth160690	Cutting Horse Competition: Image 1997_D-109_32	NCHA	derbies	rodeos																
ark:/67531/metapth160691	Cutting Horse Competition: Image 1997_D-109_33	NCHA	derbies	rodeos																
ark:/67531/metapth160692	Cutting Horse Competition: Image 1997_D-109_34	NCHA	derbies	rodeos																
ark:/67531/metapth160693	Cutting Horse Competition: Image 1997_D-109_35	NCHA	derbies	rodeos																
ark:/67531/metapth160694	Cutting Horse Competition: Image 1997_D-109_36	NCHA	derbies	rodeos																
ark:/67531/metapth160695	Cutting Horse Competition: Image 1997_D-10_01	NCHA	derbies	rodeos																
ark:/67531/metapth160696	Cutting Horse Competition: Image 1997_D-10_02	NCHA	derbies	rodeos																
ark:/67531/metapth160697	Cutting Horse Competition: Image 1997_D-10_03	NCHA	derbies	rodeos																
ark:/67531/metapth160698	Cutting Horse Competition: Image 1997_D-10_04	NCHA	derbies	rodeos																
ark:/67531/metapth160699	Cutting Horse Competition: Image 1997_D-10_05	NCHA	derbies	rodeos																
ark:/67531/metapth160700	Cutting Horse Competition: Image 1997_D-10_06	NCHA	derbies	rodeos																
ark:/67531/metapth160701	Cutting Horse Competition: Image 1997_D-10_07	NCHA	derbies	rodeos																
ark:/67531/metapth160702	Cutting Horse Competition: Image 1997_D-10_08	NCHA	derbies	rodeos																
ark:/67531/metapth160703	Cutting Horse Competition: Image 1997_D-10_09	NCHA	derbies	rodeos																
ark:/67531/metapth160704	Cutting Horse Competition: Image 1997_D-10_10	NCHA	derbies	rodeos																
ark:/67531/metapth160705	Cutting Horse Competition: Image 1997_D-10_11	NCHA	derbies	rodeos																
ark:/67531/metapth160706	Cutting Horse Competition: Image 1997_D-10_12	NCHA	derbies	rodeos																
ark:/67531/metapth160707	Cutting Horse Competition: Image 1997_D-10_13	NCHA	derbies	rodeos																
ark:/67531/metapth160708	Cutting Horse Competition: Image 1997_D-10_14	NCHA	derbies	rodeos																
ark:/67531/metapth160709	Cutting Horse Competition: Image 1997_D-10_15	NCHA	derbies	rodeos																
ark:/67531/metapth160710	Cutting Horse Competition: Image 1997_D-10_16	NCHA	derbies	rodeos																
ark:/67531/metapth160711	Cutting Horse Competition: Image 1997_D-10_17	NCHA	derbies	rodeos																
ark:/67531/metapth160712	Cutting Horse Competition: Image 1997_D-10_18	NCHA	derbies	rodeos																
ark:/67531/metapth160713	Cutting Horse Competition: Image 1997_D-10_19	NCHA	derbies	rodeos																
ark:/67531/metapth160714	Cutting Horse Competition: Image 1997_D-10_20	NCHA	derbies	rodeos																
ark:/67531/metapth160715	Cutting Horse Competition: Image 1997_D-10_21	NCHA	derbies	rodeos																
ark:/67531/metapth160716	Cutting Horse Competition: Image 1997_D-10_22	NCHA	derbies	rodeos																
ark:/67531/metapth160717	Cutting Horse Competition: Image 1997_D-10_23	NCHA	derbies	rodeos																
ark:/67531/metapth160718	Cutting Horse Competition: Image 1997_D-10_24	NCHA	derbies	rodeos																
ark:/67531/metapth160719	Cutting Horse Competition: Image 1997_D-10_25	NCHA	derbies	rodeos																
ark:/67531/metapth160720	Cutting Horse Competition: Image 1997_D-10_26	NCHA	derbies	rodeos																
ark:/67531/metapth160721	Cutting Horse Competition: Image 1997_D-10_27	NCHA	derbies	rodeos																
ark:/67531/metapth160722	Cutting Horse Competition: Image 1997_D-10_28	NCHA	derbies	rodeos																
ark:/67531/metapth160723	Cutting Horse Competition: Image 1997_D-10_29	NCHA	derbies	rodeos																
ark:/67531/metapth160724	Cutting Horse Competition: Image 1997_D-10_30	NCHA	derbies	rodeos																
ark:/67531/metapth160725	Cutting Horse Competition: Image 1997_D-10_31	NCHA	derbies	rodeos																
ark:/67531/metapth160726	Cutting Horse Competition: Image 1997_D-10_32	NCHA	derbies	rodeos																
ark:/67531/metapth160727	Cutting Horse Competition: Image 1997_D-10_33	NCHA	derbies	rodeos																
ark:/67531/metapth160728	Cutting Horse Competition: Image 1997_D-10_34	NCHA	derbies	rodeos																
ark:/67531/metapth160729	Cutting Horse Competition: Image 1997_D-10_35	NCHA	derbies	rodeos																
ark:/67531/metapth160730	Cutting Horse Competition: Image 1997_D-110_01	NCHA	derbies	rodeos																
ark:/67531/metapth160731	Cutting Horse Competition: Image 1997_D-110_02	NCHA	derbies	rodeos																
ark:/67531/metapth160732	Cutting Horse Competition: Image 1997_D-110_03	NCHA	derbies	rodeos																
ark:/67531/metapth160733	Cutting Horse Competition: Image 1997_D-110_04	NCHA	derbies	rodeos																
ark:/67531/metapth160734	Cutting Horse Competition: Image 1997_D-110_05	NCHA	derbies	rodeos																
ark:/67531/metapth160735	Cutting Horse Competition: Image 1997_D-110_06	NCHA	derbies	rodeos																
ark:/67531/metapth160736	Cutting Horse Competition: Image 1997_D-110_07	NCHA	derbies	rodeos																
ark:/67531/metapth160737	Cutting Horse Competition: Image 1997_D-110_08	NCHA	derbies	rodeos																
ark:/67531/metapth160738	Cutting Horse Competition: Image 1997_D-110_09	NCHA	derbies	rodeos																
ark:/67531/metapth160739	Cutting Horse Competition: Image 1997_D-110_10	NCHA	derbies	rodeos																
ark:/67531/metapth160740	Cutting Horse Competition: Image 1997_D-110_11	NCHA	derbies	rodeos																
ark:/67531/metapth160741	Cutting Horse Competition: Image 1997_D-110_12	NCHA	derbies	rodeos																
ark:/67531/metapth160742	Cutting Horse Competition: Image 1997_D-110_13	NCHA	derbies	rodeos																
ark:/67531/metapth160743	Cutting Horse Competition: Image 1997_D-110_14	NCHA	derbies	rodeos																
ark:/67531/metapth160744	Cutting Horse Competition: Image 1997_D-110_15	NCHA	derbies	rodeos																
ark:/67531/metapth160745	Cutting Horse Competition: Image 1997_D-110_16	NCHA	derbies	rodeos																
ark:/67531/metapth160746	Cutting Horse Competition: Image 1997_D-110_17	NCHA	derbies	rodeos																
ark:/67531/metapth160747	Cutting Horse Competition: Image 1997_D-110_18	NCHA	derbies	rodeos																
ark:/67531/metapth160748	Cutting Horse Competition: Image 1997_D-110_19	NCHA	derbies	rodeos																
ark:/67531/metapth160749	Cutting Horse Competition: Image 1997_D-110_20	NCHA	derbies	rodeos																
ark:/67531/metapth160750	Cutting Horse Competition: Image 1997_D-110_21	NCHA	derbies	rodeos																
ark:/67531/metapth160751	Cutting Horse Competition: Image 1997_D-110_22	NCHA	derbies	rodeos																
ark:/67531/metapth160752	Cutting Horse Competition: Image 1997_D-110_23	NCHA	derbies	rodeos																
ark:/67531/metapth160753	Cutting Horse Competition: Image 1997_D-110_24	NCHA	derbies	rodeos																
ark:/67531/metapth160754	Cutting Horse Competition: Image 1997_D-110_25	NCHA	derbies	rodeos																
ark:/67531/metapth160755	Cutting Horse Competition: Image 1997_D-110_26	NCHA	derbies	rodeos																
ark:/67531/metapth160756	Cutting Horse Competition: Image 1997_D-110_27	NCHA	derbies	rodeos																
ark:/67531/metapth160757	[Colin Horowitz Rides Quixote Starlight]	NCHA	derbies	horse shows																
ark:/67531/metapth160758	Cutting Horse Competition: Image 1997_D-110_29	NCHA	derbies	rodeos																
ark:/67531/metapth160759	Cutting Horse Competition: Image 1997_D-110_30	NCHA	derbies	rodeos																
ark:/67531/metapth160760	[Elizabeth Elliot Rides Colonel Lil Pepper]	NCHA	derbies	horse shows																
ark:/67531/metapth160761	Cutting Horse Competition: Image 1997_D-110_32	NCHA	derbies	rodeos																
ark:/67531/metapth160762	Cutting Horse Competition: Image 1997_D-110_33	NCHA	derbies	rodeos																
ark:/67531/metapth160763	Cutting Horse Competition: Image 1997_D-110_34	NCHA	derbies	rodeos																
ark:/67531/metapth160764	Cutting Horse Competition: Image 1997_D-110_35	NCHA	derbies	rodeos																
ark:/67531/metapth160765	[Roger Pinton Rides Brigapep]	NCHA	derbies	horse shows																
ark:/67531/metapth160766	[Jane Ellen Jones Rides Dazzle Dual]	NCHA	derbies	horse shows																
ark:/67531/metapth160767	Cutting Horse Competition: Image 1997_D-111_02	NCHA	derbies	rodeos																
ark:/67531/metapth160768	Cutting Horse Competition: Image 1997_D-111_03	NCHA	derbies	rodeos																
ark:/67531/metapth160769	[George W. Evans Rides Missed Reward]	NCHA	derbies	horse shows																
ark:/67531/metapth160770	Cutting Horse Competition: Image 1997_D-111_05	NCHA	derbies	rodeos																
ark:/67531/metapth160771	Cutting Horse Competition: Image 1997_D-111_06	NCHA	derbies	rodeos																
ark:/67531/metapth160772	Cutting Horse Competition: Image 1997_D-111_07	NCHA	derbies	rodeos																
ark:/67531/metapth160773	Cutting Horse Competition: Image 1997_D-111_08	NCHA	derbies	rodeos																
ark:/67531/metapth160774	[Stephanie Sheen Rides Mont A Magic Star]	NCHA	derbies	horse shows																
ark:/67531/metapth160775	Cutting Horse Competition: Image 1997_D-111_10	NCHA	derbies	rodeos																
ark:/67531/metapth160776	Cutting Horse Competition: Image 1997_D-111_11	NCHA	derbies	rodeos																
ark:/67531/metapth160777	Cutting Horse Competition: Image 1997_D-111_12	NCHA	derbies	rodeos																
ark:/67531/metapth160778	Cutting Horse Competition: Image 1997_D-111_13	NCHA	derbies	rodeos																
ark:/67531/metapth160779	Cutting Horse Competition: Image 1997_D-111_14	NCHA	derbies	rodeos																
ark:/67531/metapth160780	Cutting Horse Competition: Image 1997_D-111_15	NCHA	derbies	rodeos																
ark:/67531/metapth160781	[George W. Evans Rides Dualena]	NCHA	derbies	horse shows																
ark:/67531/metapth160782	[Yvette Novacek Rides Lena Etta]	NCHA	derbies	horse shows																
ark:/67531/metapth160783	Cutting Horse Competition: Image 1997_D-111_18	NCHA	derbies	rodeos																
ark:/67531/metapth160784	Cutting Horse Competition: Image 1997_D-111_19	NCHA	derbies	rodeos																
ark:/67531/metapth160785	Cutting Horse Competition: Image 1997_D-111_20	NCHA	derbies	rodeos																
ark:/67531/metapth160786	Cutting Horse Competition: Image 1997_D-111_21	NCHA	derbies	rodeos																
ark:/67531/metapth160787	Cutting Horse Competition: Image 1997_D-111_22	NCHA	derbies	rodeos																
ark:/67531/metapth160788	[Kennon R. (Chip) Patterson Rides High Sierra Summer]	NCHA	derbies	horse shows																
ark:/67531/metapth160789	Cutting Horse Competition: Image 1997_D-111_24	NCHA	derbies	rodeos																
ark:/67531/metapth160790	Cutting Horse Competition: Image 1997_D-111_25	NCHA	derbies	rodeos																
ark:/67531/metapth160791	Cutting Horse Competition: Image 1997_D-111_26	NCHA	derbies	rodeos																
ark:/67531/metapth160792	[Debra Furst Rides San Jo Solano]	NCHA	derbies	horse shows																
ark:/67531/metapth160793	[Jarrett Callahan Rides Docs Annie Lock]	NCHA	derbies	horse shows																
ark:/67531/metapth160794	Cutting Horse Competition: Image 1997_D-111_29	NCHA	derbies	rodeos																
ark:/67531/metapth160795	Cutting Horse Competition: Image 1997_D-111_30	NCHA	derbies	rodeos																
ark:/67531/metapth160796	[Jeremy Ledet Rides Np Oversight]	NCHA	derbies	horse shows																
ark:/67531/metapth160797	Cutting Horse Competition: Image 1997_D-111_32	NCHA	derbies	rodeos																
ark:/67531/metapth160798	Cutting Horse Competition: Image 1997_D-111_33	NCHA	derbies	rodeos																
ark:/67531/metapth160799	Cutting Horse Competition: Image 1997_D-111_34	NCHA	derbies	rodeos																
ark:/67531/metapth160800	Cutting Horse Competition: Image 1997_D-111_35	NCHA	derbies	rodeos																
ark:/67531/metapth160801	[Eddy Longley Rides Lena Coquena]	NCHA	derbies	horse shows																
