[News Script: Dead Ostrich]	"Script from the WBAP-TV/NBC station in Fort Worth\, Texas\, relating a news story."	"news stories,scripts,zoos"	Television broadcasting of news.		
[News Script: Space Monkey]	"Script from the WBAP-TV/NBC station in Fort Worth\, Texas\, relating a news story."	"monkies,news stories,scripts"	Television broadcasting of news.		Bonnie
[News Script: Elks]	"Script from the WBAP-TV/NBC station in Fort Worth\, Texas\, relating a news story."	"elks,news stories,scripts"	Television broadcasting of news.	"McCabe\, Edward"	
[News Script: ]Rodeo in Fort Worth	"Script from the WBAP-TV/NBC station in Fort Worth\, Texas\, relating a news story."	"news stories,scripts"	Television broadcasting of news.	"Herrman\, George"	
[News Script: Dead lion]	"Script from the WBAP-TV/NBC station in Fort Worth\, Texas\, relating a news story."	"lions,news stories,scripts"	Television broadcasting of news.		
[News Script: Frogs & Turtles]	"Script from the WBAP-TV/NBC station in Fort Worth\, Texas\, relating a news story."	"YMCA Frog and Turtle Durby,news stories,scripts"	Television broadcasting of news.		
[News Clip: Southfork auction]	"Video footage from the KXAS-TV/NBC station in Fort Worth\, Texas\, to accompany a news story."	"GMO,Holstein cattle,Southfork Auction,animals,auctions,beef,bovines,dairy cows,dairy industry,genetically modified,genetics,interviews,livestock,news segments,news stories,prizes,super cows,video clips,video footage"	Television broadcasting of news.	"Pride\, Charley"	Stephanie
[News Clip: Slim benge]	"Video footage from the KXAS-TV/NBC station in Fort Worth\, Texas\, to accompany a news story."	"news segments,news stories,properties,video clips,video footage"	Television broadcasting of news.	"Benge\, Slim"	
[News Clip: Rat Olympics]	"B-roll video footage from the KXAS-TV/NBC station in Fort Worth\, Texas\, to accompany a news story."	"Olympics,mice,news segments,news stories,rats,video clips,video footage"	Television broadcasting of news.		
[News Clip: Train (Circus)]	"B-roll video footage from the KXAS-TV/NBC station in Fort Worth\, Texas\, to accompany a news story."	"animal tamers,circus animals,circuses,elephants,news segments,news stories,video clips,video footage"	Television broadcasting of news.		
[News Clip: Baby monkey]	"Video footage from the KXAS-TV/NBC station in Fort Worth\, Texas\, to accompany a news story."	"monkeys,news segments,news stories,squirrel monkeys,video clips,video footage,zoo keepers,zoos"	Television broadcasting of news.		
[News Clip: ARC]	"Video footage from the KXAS-TV/NBC station in Fort Worth\, Texas\, to accompany a news story."	"animals,news segments,news stories,rehabilitation,video clips,video footage"	Television broadcasting of news.	"Wakeland\, Charles,Wakeland\, Karen"	
[News Clip: Baby buffalo]	"Video footage from the KXAS-TV/NBC station in Fort Worth\, Texas\, to accompany a news story."	"Buffalos,babies,farmers,news segments,news stories,video clips,video footage"	Television broadcasting of news.		
[A boy and his dog]	"Photograph of Otto Walker and his dog looking over the land getting ready to go hunting in Cumberland Gap\, Tennessee."	"Appalachia,Guns"			
[B.F. Phillips leaning on judges stand]	Photograph of B.F. Phillips leaning on a judges stand made from scaffolding.	show horses		"Phillips\, B.F."	
[Horse cutting in outside arena]	"Photograph of an unidentified man and horse cutting a calf in an outdoor arena.  There are vehicles\, trees\, and a small audience visible in the background."	show horses			
[Royal Blue Boon at 1983 NCHA Futurity(3)]	Photograph of Royal Blue Boon competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Royal Blue Boon
[Cowboy sitting on heels]	Photograph of print of a cowboy holding sunglasses and a cigar as he kneels in a dirt arena.  There are horses visible in the background of the photograph.  The print is being held in place by four pushpins placed at each corner.	show horses			
[Buster Welch on Mr. San Peppy]	Photograph of Buster Welch horseback on Mr. San Peppy.  They stand in an open grass field.	show horses		"Welch\, Buster"	Mr. San Peppy
[B.F. Phillips and B.A. Hopkins leaning on metal fence]	Photograph of B.F. Phillips and B.A. Hopkins leaning on a metal fence.  There is a windpump and storage tank visible in the background.	show horses		"Hopkins\, Burleson Arch\, (B.A.),Phillips\, B.F."	
[Photograph of five cowboys]	Photograph of a print of five men wearing suits and cowboy hats.  The print is held in place by four pushpins.	show horses			
[Doc Per 1984 NCHA Futurity(3)]	"Photograph of Doc Per\, ridden by Ronnie Nettles\, competing at the 1984 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with an audience are visible in the background."	show horses		"Nettles\, Ronnie"	Doc Per
"[Joel Coffee, Madie Goddard & Little Joe]"	Photograph of Madie Goddard holding the lead line of Little Joe while Joel Coffee stands beside them.  There is discoloration on the negative.	show horses		"Coffee\, Joel,Goddard\, Madie"	Little Joe
[Chick An Tari competing in a cutting horse competition]	Photograph of Chick An Tari and his rider competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands and an audience are visible in the background.	show horses			Chick An Tari
[Photograph of B.F. Phillips]	"Photograph of a print of 1989 American Quarter Horse Hall of Fame inductee\, B.F. Phillips\, Jr.\, riding horseback.  The print in the photograph is held in place by four push pins placed at each corner."	show horses		"Phillips\, B.F.\, Jr."	
[Royal Blue Boon at 1983 NCHA Futurity(4)]	Photograph of Royal Blue Boon competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Royal Blue Boon
[Doc Per 1984 NCHA Futurity(1)]	"Photograph of Doc Per\, ridden by Ronnie Nettles\, competing at the 1984 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background."	show horses		"Nettles\, Ronnie"	Doc Per
[Royal Blue Boon at 1983 NCHA Futurity(1)]	Photograph of Royal Blue Boon competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Royal Blue Boon
[Jae Bar Fletch at 1983 NCHA Futurity(2)]	Photograph of Jae Bar Fletch competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Jae Bar Fletch
[Boons Sierra at 1984 NCHA Futurity]	Photograph of Boons Sierra cutting a calf at the National Cutting Horse Association Futurity world championships in 1984.	show horses			Boons Sierra
"[Buster Welch, J.E. Jumonville and Marion Flynt]"	Photograph of Buster Welch and J.E. Jumonville seated on the hood of a car while Marion Flint stands next to them as he lights a cigarette.  In the background of the photograph there are numerous horses and other men standing and sitting horseback.	show horses		"Flynt\, Marion,Jumonville\, J.E.\, Sr.,Welch\, Buster"	
[Royal Blue Boon at 1983 NCHA Futurity]	Photograph of Royal Blue Boon competing at the 1983 National Cutting Horse Association Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Royal Blue Boon
"[Joel Coffee, Madie Goddard & Little Joe]"	Photograph of Madie Goddard holding the lead line of Little Joe while Joel Coffee stands beside them.  There is discoloration on the negative.	show horses		"Coffee\, Joel,Goddard\, Madie"	Little Joe
[Dry Doc at World Championships]	"Photograph of National Cutting Horse Association (NCHA) world champion and hall of fame member\, Dry Doc\, being ridden by Mel Chartier during the 1978 NCHA World Championship Finals where they would place fifth.  In the picture Dry Doc and Mel are cutting a calf in an indoor dirt arena.  On the left side of the photograph there is an unidentified man on horseback in the foreground while judges are visible in a balcony in the background."	show horses		"Chartier\, Mel"	Dry Doc
[Matlock Rose holding Stardust Desire]	Photograph of 1966 National Cutting Horse Association (NCHA) world champion Stardust Desire being held by Matlock Rose.  They stand outside of a metal building along with numerous trophies and awards the horse has won.	show horses		"Rose\, Matlock"	Stardust Desire
[Jae Bar Fletch at 1983 NCHA Futurity(1)]	Photograph of Jae Bar Fletch competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Jae Bar Fletch
[Shorty Freeman and James Kenney]	"Photograph of Shorty Freeman kneeling next to James Kenney\, who is seated in a folding metal chair.  The two men are wearing sunglasses and cowboy hats."	show horses		"Freeman\, Shorty,Kenney\, James"	
[Doc Per 1984 NCHA Futurity]	"Photograph of Doc Per\, ridden by Ronnie Nettles\, competing at the 1984 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background."	show horses		"Nettles\, Ronnie"	Doc Per
[Doc Per 1984 NCHA Futurity(2)]	"Photograph of Doc Per\, ridden by Ronnie Nettles\, competing at the 1984 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with an audience are visible in the background."	show horses		"Nettles\, Ronnie"	Doc Per
[Buster and Sheila Welch on horseback]	Photograph of Buster and Sheila Welch seated on horseback standing in tall grass in front of a wire fence.  There are vehicles visible on the other side of the fence.	show horses		"Welch\, Buster,Welch\, Sheila"	
[Royal Blue Boon at 1983 NCHA Futurity(2)]	Photograph of Royal Blue Boon competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Royal Blue Boon
[Jae Bar Fletch at 1983 NCHA Futurity]	Photograph of Jae Bar Fletch competing at the 1983 National Cutting Horse Association (NCHA) Futurity competition.  The horse cuts a calf in an indoor dirt arena.  Grandstands with a small audience are visible in the background.	show horses			Jae Bar Fletch
